gene_symbol,present_in_gse163634
PPM1G,True
PPM1H,True
PPM1J,False
PPM1K,True
PPM1L,True
PPM1M,True
PPM1N,True
PPME1,True
PPOX,True
PPP1CA,True
PPP1CB,False
PPP1CC,True
PPP1R10,True
PPP1R11,True
PPP1R12A,True
PPP1R12B,False
PPP1R12C,True
PPP1R13B,True
PPP1R13L,True
PPP1R14A,True
PPP1R14B,False
PPP1R14C,True
PPP1R14D,True
PPP1R15A,True
PPP1R15B,True
PPP1R16A,True
PPP1R16B,True
PPP1R17,True
PPP1R18,True
PPP1R1A,True
PPP1R1B,True
PPP1R1C,True
PPP1R2,True
PPP1R21,True
PPP1R26,True
PPP1R26-AS1,True
PPP1R27,True
PPP1R2B,False
PPP1R2C,False
PPP1R32,False
PPP1R35,True
PPP1R36,True
PPP1R37,False
PPP1R3A,True
PPP1R3B,True
PPP1R3C,True
PPP1R3D,True
PPP1R3E,False
PPP1R3F,True
PPP1R3G,True
PPP1R42,False
PPP1R7,True
PPP1R8,True
PPP1R9A,True
PPP1R9B,True
PPP2CA,False
PPP2CB,True
PPP2R1A,True
PPP2R1B,True
PPP2R2A,True
PPP2R2B,True
PPP2R2C,True
PPP2R2D,True
PPP2R3A,True
PPP2R3B,True
PPP2R3C,True
PPP2R5A,True
PPP2R5B,True
PPP2R5C,True
PPP2R5D,True
PPP2R5E,True
PPP3CA,True
PPP3CB,True
PPP3CC,True
PPP3R1,False
PPP3R2,True
PPP4C,True
PPP4R1,True
PPP4R1-AS1,False
PPP4R2,False
PPP4R3A,False
PPP4R3B,False
PPP4R4,True
PPP5C,True
PPP5D1,False
PPP6C,True
PPP6R1,False
PPP6R2,True
PPP6R3,True
PPRC1,True
PPT1,True
PPT2,True
PPT2-EGFL8,False
PPTC7,True
PPWD1,True
PPY,True
PQBP1,True
PQLC1,True
PQLC2,True
PQLC2L,False
PQLC3,True
PRAC1,True
PRAC2,True
PRADC1,True
PRAF2,False
PRAG1,False
PRAM1,True
PRAME,True
PRAMEF1,True
PRAP1,False
PRB2,False
PRB3,True
PRB4,True
PRC1,True
PRC1-AS1,True
PRCC,True
PRCD,True
PRCP,True
PRDM1,True
PRDM10,True
PRDM11,True
PRDM12,True
PRDM13,True
PRDM14,True
PRDM15,True
PRDM16,True
PRDM2,True
PRDM4,True
PRDM5,True
PRDM6,True
PRDM7,True
PRDM8,True
PRDM9,True
PRDX1,True
PRDX2,True
PRDX3,True
PRDX4,True
PRDX5,True
PRDX6,True
PREB,True
PRELID1,True
PRELID2,True
PRELID3A,False
PRELID3B,False
PRELP,True
PREP,True
PREPL,True
PREX1,True
PREX2,True
PRF1,True
PRG2,False
PRG3,True
PRG4,True
PRH1,False
PRH2,True
PRICKLE1,True
PRICKLE2,False
PRICKLE2-AS3,True
PRICKLE3,True
PRICKLE4,False
PRIM1,False
PRIM2,True
PRIMA1,True
PRIMPOL,True
PRKAA1,True
PRKAA2,True
PRKAB1,True
PRKAB2,True
PRKACA,True
PRKACB,True
PRKACG,True
PRKAG1,False
PRKAG2,True
PRKAG2-AS1,True
PRKAG3,True
PRKAR1A,False
PRKAR1B,True
PRKAR2A,True
PRKAR2A-AS1,True
PRKAR2B,True
PRKCA,True
PRKCA-AS1,False
PRKCB,True
PRKCD,True
PRKCE,True
PRKCG,True
PRKCH,False
PRKCI,True
PRKCQ,True
PRKCSH,True
PRKCZ,True
PRKCZ-AS1,False
PRKD1,True
PRKD2,True
PRKD3,True
PRKDC,True
PRKG1,True
PRKG1-AS1,True
PRKG2,True
PRKN,False
PRKRA,True
PRKRIP1,False
PRKX,False
PRKX-AS1,True
PRL,True
PRLH,True
PRLHR,True
PRLR,True
PRMT1,False
PRMT2,True
PRMT3,True
PRMT5,True
PRMT5-AS1,True
PRMT6,True
PRMT7,True
PRMT8,True
PRMT9,False
PRNCR1,True
PRND,True
PRNP,True
PRNT,True
PROB1,True
PROC,True
PROCA1,True
PROCR,True
PRODH,True
PRODH2,True
PROK1,True
PROK2,True
PROKR1,True
PROM1,False
PROM2,True
PROP1,True
PRORY,False
PROS1,True
PROSER1,True
PROSER2,True
PROSER2-AS1,True
PROSER3,False
PROX1,True
PROX2,True
PROZ,True
PRPF18,False
PRPF19,True
PRPF3,True
PRPF31,True
PRPF38A,True
PRPF38B,True
PRPF39,True
PRPF4,True
PRPF40A,True
PRPF40B,True
PRPF4B,True
PRPF6,True
PRPF8,True
PRPH,True
PRPH2,True
PRPS1,True
PRPS1L1,True
PRPS2,True
PRPSAP1,True
PRPSAP2,False
PRR11,False
PRR12,True
PRR13,False
PRR14,True
PRR14L,True
PRR15,True
PRR15L,True
PRR16,True
PRR18,True
PRR19,True
PRR22,False
PRR23C,True
PRR25,True
PRR26,False
PRR27,False
PRR29,False
PRR29-AS1,False
PRR3,True
PRR30,False
PRR31,False
PRR32,False
PRR33,False
PRR34,False
PRR34-AS1,False
PRR35,False
PRR36,False
PRR4,False
PRR5,False
PRR5-ARHGAP8,False
PRR5L,True
PRR7,True
PRR7-AS1,True
PRR9,True
PRRC1,True
PRRC2A,True
PRRC2B,True
PRRC2C,True
PRRG1,False
PRRG2,True
PRRG3,True
PRRG4,True
PRRT1,True
PRRT1B,False
PRRT2,False
PRRT3,True
PRRT3-AS1,True
PRRT4,True
PRRX1,True
PRRX2,True
PRRX2-AS1,False
PRSS1,True
PRSS12,True
PRSS16,True
PRSS2,True
PRSS21,True
PRSS22,True
PRSS23,True
PRSS27,True
PRSS3,True
PRSS33,True
PRSS35,True
PRSS36,True
PRSS37,True
PRSS38,True
PRSS40A,False
PRSS41,True
PRSS42,True
PRSS51,True
PRSS53,False
PRSS55,True
PRSS56,True
PRSS57,True
PRSS58,True
PRSS8,True
PRTFDC1,False
PRTG,True
PRTN3,True
PRUNE1,False
PRUNE2,True
PRX,True
PRY2,True
PSAP,True
PSAPL1,True
PSAT1,True
PSCA,True
PSD,True
PSD2,True
PSD2-AS1,False
PSD3,False
PSD4,True
PSEN1,True
PSEN2,True
PSENEN,False
PSG1,True
PSG2,True
PSG4,True
PSG5,True
PSG6,True
PSG8-AS1,False
PSG9,False
PSIP1,True
PSKH1,True
PSKH2,True
PSMA1,False
PSMA2,False
PSMA3,True
PSMA3-AS1,False
PSMA4,True
PSMA5,True
PSMA6,False
PSMA7,True
PSMA8,True
PSMB1,True
PSMB10,False
PSMB11,True
PSMB2,True
PSMB3,True
PSMB4,True
PSMB5,False
PSMB6,True
PSMB7,True
PSMB8,True
PSMB8-AS1,False
PSMB9,False
PSMC1,True
PSMC2,True
PSMC3,True
PSMC3IP,True
PSMC4,True
PSMC5,True
PSMC6,True
PSMD1,True
PSMD10,True
PSMD11,True
PSMD12,True
PSMD13,True
PSMD14,True
PSMD2,True
PSMD3,True
PSMD4,True
PSMD5,True
PSMD6,True
PSMD6-AS1,False
PSMD6-AS2,False
PSMD7,True
PSMD8,True
PSMD9,False
PSME1,True
PSME2,True
PSME3,True
PSME4,True
PSMF1,True
PSMG1,True
PSMG2,False
PSMG3,True
PSMG3-AS1,True
PSMG4,True
PSORS1C1,True
PSORS1C2,True
PSPC1,True
PSPC1-AS2,False
PSPH,True
PSPN,True
PSRC1,True
PSTK,True
PSTPIP1,True
PSTPIP2,True
PTAFR,True
PTAR1,True
PTBP1,False
PTBP2,True
PTBP3,True
PTCD1,False
PTCD2,True
PTCD3,True
PTCH1,True
PTCH2,False
PTCHD1,True
PTCHD1-AS,False
PTCHD4,True
PTCRA,True
PTCSC2,False
PTCSC3,True
PTDSS1,True
PTDSS2,True
PTEN,True
PTER,True
PTF1A,True
PTGDR,True
PTGDR2,False
PTGDS,False
PTGER1,True
PTGER2,True
PTGER3,True
PTGER4,True
PTGES,False
PTGES2,True
PTGES3,True
PTGES3L,False
PTGES3L-AARSD1,False
PTGFR,True
PTGFRN,True
PTGIR,True
PTGIS,True
PTGR1,True
PTGR2,False
PTGS1,True
PTGS2,True
PTH,True
PTH1R,True
PTH2,True
PTH2R,True
PTHLH,True
PTK2,True
PTK2B,True
PTK6,True
PTK7,True
PTMA,True
PTMS,True
PTN,True
PTOV1,True
PTOV1-AS1,True
PTOV1-AS2,False
PTP4A1,True
PTP4A2,True
PTP4A3,True
PTPA,False
PTPDC1,True
PTPMT1,False
PTPN1,True
PTPN11,True
PTPN12,True
PTPN13,True
PTPN14,False
PTPN18,True
PTPN2,True
PTPN20,False
PTPN21,True
PTPN22,True
PTPN23,True
PTPN3,True
PTPN4,True
PTPN5,True
PTPN6,True
PTPN7,True
PTPN9,False
PTPRA,False
PTPRB,True
PTPRC,True
PTPRCAP,False
PTPRD,True
PTPRD-AS1,False
PTPRD-AS2,False
PTPRE,True
PTPRF,True
PTPRG,True
PTPRH,True
PTPRJ,True
PTPRJ-AS1,False
PTPRK,True
PTPRM,True
PTPRN,True
PTPRN2,True
PTPRO,True
PTPRQ,True
PTPRR,True
PTPRS,True
PTPRU,True
PTRH1,True
PTRH2,True
PTRHD1,True
PTS,True
PTTG1,True
PTTG1IP,True
PTTG2,True
PTX3,True
PTX4,True
PUDP,False
PUF60,True
PUM1,True
PUM2,True
PUM3,False
PURA,True
PURB,True
PURG,True
PURPL,False
PUS1,True
PUS10,True
PUS3,False
PUS7,True
PUS7L,True
PUSL1,True
PVALB,True
PVALEF,False
PVR,False
PVRIG,False
PVT1,True
PWAR6,True
PWP1,True
PWP2,True
PWRN1,True
PWRN2,True
PWRN3,True
PWWP2A,True
PWWP2B,True
PXDC1,True
PXDN,True
PXDNL,True
PXK,True
PXMP2,False
PXMP4,True
PXN,True
PXN-AS1,True
PXT1,True
PXYLP1,False
PYCARD,True
PYCARD-AS1,False
PYCR1,False
PYCR2,False
PYCR3,False
PYDC1,True
PYDC2,True
PYGB,True
PYGL,True
PYGM,True
PYGO1,True
PYGO2,False
PYHIN1,True
PYM1,False
PYROXD1,True
PYROXD2,False
PYURF,False
PYY,True
PZP,True
QARS,True
QDPR,True
QKI,True
QPCT,True
QPCTL,True
QPRT,False
QRFP,True
QRICH1,True
QRICH2,True
QRSL1,False
QSER1,True
QSOX1,True
QSOX2,True
QTRT1,True
QTRT2,False
R3HCC1,True
R3HCC1L,True
R3HDM1,True
R3HDM2,False
R3HDM4,True
R3HDML,True
RAB10,True
RAB11A,True
RAB11B,True
RAB11B-AS1,True
RAB11FIP1,True
RAB11FIP2,True
RAB11FIP3,True
RAB11FIP4,False
RAB11FIP5,False
RAB12,True
RAB13,True
RAB14,True
RAB15,True
RAB17,True
RAB18,True
RAB19,True
RAB1A,True
RAB1B,True
RAB20,True
RAB21,True
RAB22A,True
RAB23,True
RAB24,False
RAB25,True
RAB26,True
RAB27A,False
RAB27B,True
RAB28,True
RAB29,False
RAB2A,True
RAB2B,True
RAB30,True
RAB30-AS1,True
RAB31,True
RAB32,True
RAB33A,True
RAB33B,True
RAB34,True
RAB35,True
RAB36,True
RAB37,True
RAB38,True
RAB39A,True
RAB39B,True
RAB3A,True
RAB3B,True
RAB3C,True
RAB3D,False
RAB3GAP1,True
RAB3GAP2,False
RAB3IL1,True
RAB3IP,False
RAB40A,True
RAB40AL,True
RAB40B,True
RAB40C,False
RAB41,True
RAB42,True
RAB43,False
RAB44,True
RAB4A,False
RAB4B,False
RAB4B-EGLN2,False
RAB5A,True
RAB5B,False
RAB5C,True
RAB5IF,False
RAB6A,True
RAB6B,True
RAB6C,True
RAB6D,False
RAB7A,True
RAB7B,False
RAB8A,False
RAB8B,True
RAB9A,True
RAB9B,True
RABAC1,True
RABEP1,True
RABEP2,True
RABEPK,True
RABGAP1,False
RABGAP1L,True
RABGEF1,False
RABGGTA,True
RABGGTB,False
RABIF,True
RABL2A,True
RABL2B,True
RABL3,True
RABL6,False
RAC1,True
RAC2,False
RAC3,True
RACGAP1,True
RACK1,False
RAD1,True
RAD17,True
RAD18,True
RAD21,False
RAD21-AS1,True
RAD21L1,False
RAD23A,True
RAD23B,True
RAD50,True
RAD51,True
RAD51AP1,True
RAD51AP2,True
RAD51B,True
RAD51C,True
RAD51D,False
RAD52,False
RAD54B,False
RAD54L,True
RAD54L2,True
RAD9A,True
RAD9B,True
RADIL,True
RAE1,True
RAET1E,True
RAET1E-AS1,False
RAET1G,True
RAF1,True
RAG1,True
RAG2,True
RAI1,True
RAI1-AS1,True
RAI14,True
RAI2,True
RALA,True
RALB,True
RALBP1,True
RALGAPA1,False
RALGAPA2,True
RALGAPB,True
RALGDS,False
RALGPS1,True
RALGPS2,True
RALY,True
RALYL,True
RAMMET,False
RAMP1,True
RAMP2,True
RAMP2-AS1,True
RAMP3,True
RAN,True
RANBP1,False
RANBP10,True
RANBP17,True
RANBP2,True
RANBP3,True
RANBP3L,True
RANBP6,True
RANBP9,True
RANGAP1,True
RANGRF,True
RAP1A,True
RAP1B,True
RAP1GAP,True
RAP1GAP2,True
RAP1GDS1,True
RAP2A,True
RAP2B,True
RAP2C,True
RAP2C-AS1,True
RAPGEF1,True
RAPGEF2,True
RAPGEF3,True
RAPGEF4,True
RAPGEF4-AS1,True
RAPGEF5,True
RAPGEF6,False
RAPGEFL1,True
RAPH1,True
RAPSN,True
RARA,True
RARA-AS1,False
RARB,False
RARG,True
RARRES1,True
RARRES2,True
RARRES3,True
RARS,True
RARS2,True
RASA1,True
RASA2,True
RASA3,True
RASA4,False
RASA4B,False
RASAL1,True
RASAL2,True
RASAL2-AS1,True
RASAL3,True
RASD1,True
RASD2,True
RASEF,True
RASGEF1A,True
RASGEF1B,False
RASGEF1C,True
RASGRF1,True
RASGRF2,True
RASGRF2-AS1,False
RASGRP1,True
RASGRP2,True
RASGRP3,True
RASGRP4,True
RASIP1,True
RASL10A,True
RASL10B,True
RASL11A,True
RASL11B,True
RASL12,True
RASSF1,True
RASSF1-AS1,False
RASSF10,True
RASSF2,True
RASSF3,True
RASSF4,True
RASSF5,True
RASSF6,True
RASSF7,True
RASSF8,True
RASSF8-AS1,True
RASSF9,True
RAVER1,False
RAVER2,True
RAX,True
RAX2,True
RB1,True
RB1-DT,False
RB1CC1,True
RBAK,False
RBAK-RBAKDN,False
RBAKDN,False
RBBP4,True
RBBP5,True
RBBP6,True
RBBP7,True
RBBP8,False
RBBP8NL,True
RBBP9,True
RBCK1,True
RBFA,False
RBFADN,False
RBFOX1,False
RBFOX2,True
RBFOX3,True
RBKS,True
RBL1,True
RBL2,True
RBM10,True
RBM11,True
RBM12,False
RBM12B,True
RBM14,False
RBM14-RBM4,False
RBM15,True
RBM15-AS1,False
RBM15B,True
RBM17,True
RBM18,True
RBM19,True
RBM20,True
RBM22,True
RBM23,True
RBM24,True
RBM25,True
RBM26,True
RBM26-AS1,True
RBM27,False
RBM28,True
RBM3,True
RBM33,True
RBM34,False
RBM38,True
RBM39,True
RBM4,False
RBM41,True
RBM42,True
RBM43,True
RBM44,False
RBM45,True
RBM46,True
RBM47,True
RBM48,True
RBM4B,True
RBM5,False
RBM5-AS1,False
RBM6,False
RBM7,False
RBM8A,True
RBMS1,False
RBMS2,True
RBMS3,True
RBMS3-AS2,True
RBMS3-AS3,True
RBMX,False
RBMX2,True
RBMXL1,False
RBMXL2,True
RBP1,True
RBP2,True
RBP3,True
RBP4,True
RBP5,True
RBP7,True
RBPJ,True
RBPJL,True
RBPMS,True
RBPMS-AS1,True
RBPMS2,True
RBSN,False
RBX1,False
RC3H1,True
RC3H2,True
RCAN1,True
RCAN2,True
RCAN3,True
RCBTB1,True
RCBTB2,True
RCC1,False
RCC1L,False
RCC2,False
RCCD1,True
RCE1,False
RCHY1,True
RCL1,True
RCN1,True
RCN2,True
RCN3,True
RCOR1,True
RCOR2,True
RCOR3,True
RCSD1,True
RCVRN,True
RD3,True
RD3L,True
RDH10,True
RDH10-AS1,False
RDH11,False
RDH12,True
RDH13,False
RDH14,False
RDH16,True
RDH5,False
RDH8,True
RDM1,True
RDX,True
REC114,False
REC8,True
RECK,True
RECQL,True
RECQL4,True
RECQL5,True
REELD1,False
REEP1,True
REEP2,True
REEP3,True
REEP4,True
REEP5,True
REEP6,True
REG1A,True
REG1B,True
REG4,True
REL,False
RELA,True
RELB,True
RELL1,True
RELL2,True
RELN,True
RELT,True
REM1,True
REM2,True
REN,True
RENBP,False
REP15,True
REPIN1,False
REPS1,True
REPS2,True
RER1,True
RERE,True
RERG,True
RERGL,True
RESP18,True
REST,True
RET,True
RETN,True
RETNLB,True
RETREG1,False
RETREG2,False
RETREG3,False
RETSAT,True
REV1,True
REV3L,True
REX1BD,False
REXO1,False
REXO2,False
REXO4,True
REXO5,False
RFC1,True
RFC2,True
RFC3,True
RFC4,True
RFC5,True
RFESD,True
RFFL,False
RFK,True
RFLNA,False
RFLNB,False
RFNG,True
RFPL1,True
RFPL1S,True
RFPL2,True
RFPL3,True
RFPL3S,True
RFPL4A,True
RFPL4AL1,True
RFT1,False
RFTN1,True
RFTN2,True
RFWD3,True
RFX1,True
RFX2,False
RFX3,True
RFX3-AS1,False
RFX4,True
RFX5,True
RFX6,True
RFX7,True
RFX8,True
RFXANK,True
RFXAP,True
RGCC,True
RGL1,True
RGL2,True
RGL3,False
RGL4,True
RGMA,False
RGMB,True
RGMB-AS1,True
RGN,True
RGP1,True
RGPD1,False
RGPD2,True
RGPD3,True
RGPD4,True
RGPD4-AS1,True
RGPD5,True
RGPD6,True
RGPD8,True
RGR,True
RGS1,True
RGS10,True
RGS11,True
RGS12,True
RGS13,True
RGS14,True
RGS16,True
RGS17,True
RGS18,True
RGS19,True
RGS2,True
RGS20,True
RGS22,True
RGS3,True
RGS4,True
RGS5,False
RGS5.1,False
RGS6,True
RGS7,True
RGS7BP,True
RGS8,True
RGS9,True
RGS9BP,True
RGSL1,True
RHAG,True
RHBDD1,True
RHBDD2,True
RHBDD3,True
RHBDF1,True
RHBDF2,True
RHBDL1,True
RHBDL2,True
RHBDL3,False
RHBG,True
RHCE,True
RHCG,True
RHD,True
RHEB,True
RHEBL1,True
RHEX,False
RHNO1,False
RHO,True
RHOA,True
RHOB,True
RHOBTB1,True
RHOBTB2,True
RHOBTB3,True
RHOC,False
RHOD,True
RHOF,False
RHOG,True
RHOH,True
RHOJ,True
RHOQ,True
RHOT1,True
RHOT2,True
RHOU,True
RHOV,True
RHOXF1,True
RHOXF1-AS1,False
RHOXF2,True
RHOXF2B,True
RHPN1,True
RHPN1-AS1,True
RHPN2,True
RIBC1,True
RIBC2,True
RIC1,False
RIC3,True
RIC8A,True
RIC8B,True
RICTOR,True
RIDA,False
RIF1,True
RIIAD1,True
RILP,True
RILPL1,True
RILPL2,True
RIMBP2,False
RIMBP3,True
RIMBP3B,True
RIMBP3C,False
RIMKLA,True
RIMKLB,True
RIMS1,True
RIMS2,False
RIMS3,True
RIMS4,True
RIN1,True
RIN2,True
RIN3,True
RING1,True
RINL,True
RINT1,True
RIOK1,True
RIOK2,True
RIOK3,True
RIOX1,False
RIOX2,False
RIPK1,True
RIPK2,True
RIPK3,False
RIPK4,True
RIPOR1,False
RIPOR2,False
RIPOR3,False
RIPPLY1,True
RIPPLY3,True
RIT1,True
RITA1,True
RLBP1,True
RLF,True
RLIM,True
RLN1,True
RLN2,True
RLN3,True
RMC1,False
RMDN1,True
RMDN2,True
RMDN2-AS1,False
RMDN3,True
RMI1,True
RMI2,True
RMND1,True
RMND5A,True
RMND5B,True
RMRP,True
RN7SL832P,True
RNASE1,True
RNASE10,True
RNASE13,True
RNASE2,True
RNASE3,True
RNASE4,False
RNASE6,True
RNASE7,True
RNASE9,True
RNASEH1,False
RNASEH1-AS1,True
RNASEH2A,True
RNASEH2B,True
RNASEH2B-AS1,True
RNASEH2C,True
RNASEK,False
RNASEK-C17orf49,False
RNASEL,True
RNASET2,False
RND1,True
RND2,False
RND3,True
RNF10,True
RNF103,False
RNF103-CHMP3,False
RNF11,True
RNF111,False
RNF112,True
RNF113A,True
RNF113B,True
RNF114,True
RNF115,True
RNF121,True
RNF122,True
RNF123,True
RNF125,False
RNF126,True
RNF128,True
RNF13,True
RNF130,True
RNF135,True
RNF138,False
RNF139,True
RNF139-AS1,True
RNF14,True
RNF141,True
RNF144A,True
RNF144B,True
RNF145,True
RNF146,True
RNF148,True
RNF149,False
RNF150,True
RNF151,True
RNF152,True
RNF157,True
RNF157-AS1,True
RNF165,True
RNF166,True
RNF167,True
RNF168,True
RNF169,True
RNF17,True
RNF170,False
RNF175,True
RNF180,True
RNF181,True
RNF182,True
RNF183,True
RNF185,True
RNF185-AS1,True
RNF186,True
RNF187,True
RNF19A,True
RNF19B,True
RNF2,True
RNF20,True
RNF207,True
RNF208,True
RNF212,False
RNF212B,False
RNF213,True
RNF214,True
RNF215,False
RNF216,True
RNF217,True
RNF217-AS1,False
RNF219,True
RNF219-AS1,True
RNF220,True
RNF222,True
RNF223,True
RNF224,True
RNF225,False
RNF227,False
RNF24,True
RNF25,True
RNF26,True
RNF31,False
RNF32,True
RNF34,True
RNF38,True
RNF39,True
RNF4,False
RNF40,True
RNF41,True
RNF43,False
RNF44,True
RNF5,True
RNF6,False
RNF7,True
RNF8,False
RNFT1,False
RNFT1-DT,False
RNFT2,True
RNGTT,True
RNH1,True
RNLS,True
RNMT,True
RNPC3,False
RNPEP,True
RNPEPL1,True
RNPS1,False
RNU6ATAC35P,True
ROBO1,True
ROBO2,True
ROBO3,True
ROBO4,True
ROCK1,True
ROCK2,True
ROCR,False
ROGDI,True
ROM1,True
ROMO1,True
ROPN1,True
ROPN1B,True
ROPN1L,True
ROPN1L-AS1,True
ROR1,True
ROR1-AS1,False
ROR2,True
RORA,True
RORA-AS1,False
RORA-AS2,False
RORB,True
RORB-AS1,False
RORC,False
ROS1,False
RP1,True
RP1L1,True
RP2,True
RP9,True
RPA1,True
RPA2,True
RPA3,True
RPA4,True
RPAIN,True
RPAP1,True
RPAP2,True
RPAP3,True
RPE,True
RPE65,True
RPEL1,True
RPF1,True
RPF2,True
RPGR,True
RPGRIP1,True
RPGRIP1L,True
RPH3A,True
RPH3AL,True
RPIA,True
RPL10,False
RPL10A,True
RPL10L,True
RPL11,True
RPL12,True
RPL13,True
RPL13A,False
RPL14,True
RPL15,True
RPL17,False
RPL17-C18orf32,False
RPL18,False
RPL18A,False
RPL19,True
RPL21,False
RPL22,True
RPL22L1,True
RPL23,True
RPL23A,False
RPL24,True
RPL26,False
RPL26L1,True
RPL27,True
RPL27A,False
RPL28,True
RPL29,True
RPL3,False
RPL30,True
RPL31,True
RPL32,False
RPL34,True
RPL34-AS1,True
RPL35,True
RPL35A,True
RPL36,False
RPL36A,False
RPL36A-HNRNPH2,False
RPL36AL,True
RPL37,True
RPL37A,True
RPL38,True
RPL39,False
RPL39L,True
RPL3L,True
RPL4,False
RPL41,True
RPL5,False
RPL6,True
RPL7,True
RPL7A,False
RPL7L1,True
RPL8,True
RPL9,True
RPLP0,True
RPLP1,True
RPLP2,False
RPN1,True
RPN2,True
RPP14,True
RPP21,False
RPP25,True
RPP25L,True
RPP30,True
RPP38,True
RPP40,True
RPRD1A,True
RPRD1B,True
RPRD2,True
RPRM,True
RPRML,True
RPS10,False
RPS10-NUDT3,False
RPS11,False
RPS12,True
RPS13,False
RPS14,True
RPS15,True
RPS15A,False
RPS16,True
RPS17,True
RPS18,True
RPS19,True
RPS19BP1,True
RPS2,False
RPS20,False
RPS21,True
RPS23,True
RPS24,True
RPS25,True
RPS26,True
RPS27,True
RPS27A,True
RPS27L,True
RPS28,True
RPS29,False
RPS3,False
RPS3A,False
RPS4X,True
RPS4Y1,True
RPS4Y2,True
RPS5,True
RPS6,True
RPS6KA1,True
RPS6KA2,False
RPS6KA2-AS1,True
RPS6KA3,True
RPS6KA4,True
RPS6KA5,True
RPS6KA6,True
RPS6KB1,False
RPS6KB2,True
RPS6KB2-AS1,False
RPS6KC1,True
RPS6KL1,True
RPS7,False
RPS8,False
RPS9,True
RPSA,False
RPTN,True
RPTOR,True
RPUSD1,True
RPUSD2,True
RPUSD3,True
RPUSD4,False
RRAD,True
RRAGA,True
RRAGB,True
RRAGC,True
RRAGD,True
RRAS,True
RRAS2,True
RRBP1,True
RREB1,True
RRH,True
RRM1,True
RRM1-AS1,True
RRM2,True
RRM2B,True
RRN3,True
RRNAD1,True
RRP1,True
RRP12,True
RRP15,True
RRP1B,True
RRP36,True
RRP7A,True
RRP8,False
RRP9,True
RRS1,False
RRS1-AS1,False
RS1,True
RSAD1,True
RSAD2,True
RSBN1,True
RSBN1L,True
RSF1,False
RSL1D1,True
RSL24D1,True
RSPH1,True
RSPH10B,True
RSPH10B2,True
RSPH14,False
RSPH3,True
RSPH4A,True
RSPH6A,True
RSPH9,True
RSPO1,True
RSPO2,True
RSPO3,True
RSPO4,True
RSPRY1,True
RSRC1,True
RSRC2,True
RSRP1,False
RSU1,True
RTBDN,False
RTCA,True
RTCA-AS1,False
RTCB,True
RTEL1,False
RTEL1-TNFRSF6B,False
RTF1,True
RTF2,False
RTKN,True
RTKN2,True
RTL1,True
RTL10,False
RTL3,False
RTL5,False
RTL6,False
RTL8A,False
RTL8B,False
RTL8C,False
RTL9,False
RTN1,True
RTN2,True
RTN3,True
RTN4,True
RTN4IP1,True
RTN4R,True
RTN4RL1,True
RTN4RL2,True
RTP1,True
RTP3,True
RTP4,True
RTP5,False
RTRAF,False
RTTN,True
RUBCN,False
RUBCNL,False
RUFY1,True
RUFY2,True
RUFY3,True
RUFY4,True
RUNDC1,True
RUNDC3A,True
RUNDC3A-AS1,False
RUNDC3B,True
RUNX1,True
RUNX1T1,True
RUNX2,True
RUNX2-AS1,False
RUNX3,True
RUSC1,True
RUSC1-AS1,True
RUSC2,True
RUVBL1,True
RUVBL1-AS1,True
RUVBL2,True
RWDD1,True
RWDD2A,True
RWDD2B,True
RWDD3,False
RWDD4,True
RXFP1,True
RXFP2,True
RXFP4,True
RXRA,True
RXRB,True
RXRG,True
RXYLT1,False
RXYLT1-AS1,False
RYBP,True
RYK,True
RYR1,True
RYR2,True
RYR3,True
S100A1,True
S100A10,True
S100A11,True
S100A12,True
S100A13,False
S100A14,True
S100A16,True
S100A2,True
S100A3,True
S100A4,True
S100A5,True
S100A6,True
S100A7,True
S100A7A,True
S100A8,True
S100A9,True
S100B,True
S100G,True
S100P,True
S100PBP,True
S100Z,True
S1PR1,True
S1PR2,False
S1PR3,False
S1PR4,True
S1PR5,True
SAA1,False
SAA2,False
SAA4,False
SAAL1,True
SAC3D1,True
SACM1L,True
SACS,True
SACS-AS1,True
SAE1,True
SAFB,True
SAFB2,True
SAG,True
SAGE1,True
SALL2,True
SALL3,True
SALL4,True
SALRNA2,False
SAMD1,True
SAMD10,True
SAMD11,True
SAMD12,True
SAMD12-AS1,False
SAMD13,False
SAMD14,True
SAMD15,True
SAMD3,False
SAMD4A,True
SAMD4B,True
SAMD5,False
SAMD7,True
SAMD8,True
SAMD9,True
SAMD9L,True
SAMHD1,True
SAMM50,False
SAMMSON,False
SAMSN1,True
SAMSN1-AS1,True
SAP130,True
SAP18,True
SAP25,False
SAP30,True
SAP30BP,True
SAP30L,True
SAP30L-AS1,True
SAPCD1,False
SAPCD1-AS1,False
SAPCD2,True
SAR1A,True
SAR1B,True
SARAF,False
SARDH,True
SARM1,False
SARNP,False
SARS,True
SARS2,False
SART1,True
SART3,True
SASH1,True
SASH3,False
SASS6,False
SAT1,True
SAT2,True
SATB1,False
SATB2,True
SATB2-AS1,True
SATL1,True
SAV1,True
SAXO1,False
SAXO2,False
SAYSD1,True
SBDS,True
SBF1,True
SBF2,False
SBF2-AS1,True
SBK1,True
SBK2,True
SBK3,True
SBNO1,False
SBNO2,True
SBSN,True
SBSPON,True
SC5D,True
SCAANT1,False
SCAF1,True
SCAF11,True
SCAF4,True
SCAF8,False
SCAI,False
SCAMP1,True
SCAMP1-AS1,False
SCAMP2,True
SCAMP3,True
SCAMP4,False
